supplier,sku,product_name,raw_category_path,target_category,target_subcategory,mapping_status,confidence,review_reason,matched_rule_ids,chosen_rule_id,suggested_tags,suggested_material,source_duplicate_rows,product_materials,product_description,manual_override_note
NIConcept,6015,Nautilus Ballpoint,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Brass,Strikingly rich enamel coated barrels highlight this classic design.,
NIConcept,6016,Lama Click Action Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Aluminium,"Experience smooth and effortless writing with our Lama Click Action Ballpoint Pen. Designed with a rubberised finish for a comfortable stable grip and accented with polished chrome details, it offers both style and functionality. Featuring black ink and a reliable click-action mechanism, this pen is available in five elegant colours, making it perfect for any occasion and budget.",
NIConcept,6018,Gorica Click Action Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Aluminium,"Experience smooth and effortless writing with our Gorica Click Action Ballpoint Pen. Designed with a rubberised finish for a comfortable stable grip and accented with polished chrome details, it offers both style and functionality. Featuring black ink and a reliable click-action mechanism, this pen is available in five elegant colours, making it perfect for any occasion and budget.",
NIConcept,6019,Celuk Bamboo Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Bamboo,"Crafted from bamboo, this click-action ballpoint pen features sleek chrome accents. It includes a black ink slim refill with a 1.0mm tip, making it an excellent companion for your daily tasks.",
NIConcept,6020,Thalaasa Ocean-Bound Plastic Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Recycled plastic,"The Thalaasa ballpoint pen is made of ocean-bound plastic. The plastic waste used in this pen has been collected from the coastal areas and recycled into a new product. By choosing this type of pen, we can promote the concept of recycling and encourage individuals and businesses to make more sustainable choices in their everyday lives.",
NIConcept,6021,Talara Click Action Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Aluminium,"Experience smooth and effortless writing with our Talara Click Action Ballpoint Pen. Designed with a rubberised finish for a comfortable stable grip and accented with polished chrome details, it offers both style and functionality. Featuring black ink and a reliable click-action mechanism, this pen is available in five elegant colours, making it perfect for any occasion and budget.",
NIConcept,6022,Cardboard Pen Sleeve,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060 | OFF-135,OFF-060,,,1,Carboard,"A budget-friendly cardboard pen sleeve that protects and presents your pen with a stylish look. Great for giveaways, events, or everyday use. Custom branding available.",
NIConcept,6024,Molero Click Action Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Aluminum,"Elevate your writing experience with The Molero, a sleek and dependable click-action ballpoint pen designed for professionals. Crafted from high-quality aluminium, the Molero is ideal for precision engraving—revealing a classy silver undertone. The Molero writes smoothly in bold black ink and comes in a range of vibrant colours that complement any corporate branding.",
NIConcept,6025,Hawk 2.0 Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Aluminium,"A refined take on our classic Hawk pen, the Hawk 2.0 features a durable aluminium body, smooth click-action, and premium black ink for reliable everyday writing.",
NIConcept,624,Colonnade Twist Action Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Metal/plastic,Metal pen with twist action mechanism. Available in 3 colours.,
NIConcept,627,Grobisen Series Twist Action Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Anodized Aluminium,Metal twist action ballpoint pen. Supplied with black ink. Available in 4 colours.,
NIConcept,628,Kingston Click Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Anodized Aluminium,Metal click action ballpoint pen. Supplied with black ink.,
NIConcept,674,Casarotto Ballpoint Pen - Silver,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Metal,Metal ballpoint pen in matt silver & black finish.,
NIConcept,678,Single Pen Box,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Paper,Paper pen box with foam insert.,
NIConcept,680,Luxe 2-Pen Cardboard Box,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Cardboard,This lid top cardboard pen box is designed to hold two pens.,
NIConcept,682,Double/Single Pen Box,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Black coated cardboard pen box with metal sides,Can be used as single or double pen box. Pens shown are not included.,
NIConcept,697,Carbon Fibre Rollerball Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Woven patterned fabric captured under the glass  shiny silver accents,This popular roller ball carbon fibre pen has a delightful woven patterned fabric captured under the glass. With gloss black and silver finish. Supplied with black ink.,
NIConcept,698,Carbon Fibre Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Woven patterned fabric captured under the glass  shiny silver accents,This popular ballpoint carbon fibre pen has a delightful woven patterned fabric captured under the glass. With gloss black and silver finish. Supplied with black ink.,
NIConcept,701,Le Mans Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Satin chrome with shiny chrome accents,Manufactured with a twist action brass barrel. Supplied with blue ink.,
NIConcept,772,Single Pen Box,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Plastic,Manufactured from gloss black material with metal badge.,
NIConcept,BOX1011,Single Pen Box - Black,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Cardboard,"Present your pen in style with this sleek Single Pen Gift Box. Crafted from sturdy black cardboard with a smooth matte finish, it features a secure loop to hold your pen in place for a clean, professional look. Perfect for gifting or presentation, this box adds a touch of elegance to any writing instrument.",
NIConcept,MM1012,Marksman Voyager Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,ABS Plastic and Metal,This contemporary design ABS plastic and metal ballpoint pen with twist action mechanism mixes and matches colour so you can choose the look that reflects your style. Available in 2 colours. Black with blue lid and Silver with black lid.,
NIConcept,SC1003,Scriptura Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Pen: Stainless Steel,"Ideal for everyday use in the office, travelling or gifting. A contemporary exclusive twist action design metal ballpoint pen.",
NIConcept,SC1013,Scriptura Hercules Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Pen: Stainless Steel,"Exclusive design, light weight metal ballpoint in a matte brushed silver with chrome coloured details and a scriptura clip.",
NIConcept,SC1019,Scriptura Ballpoint Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Pen: Aluminum,"Exclusively designed twist type ballpoint pen. The silver has a matte finish, the black a gloss",
NIConcept,SC1020,Scriptura Slick Ballpoint Twist Action Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Metal,"Ideal for those who value elegance and performance in their pens this pen is made with a metal base and chrome plate on the upper barrel, offering a refined surface for engraved logos. The twist action mechanism ensures ease of use; simply twist the pen's body to extend or retract the ballpoint tip, eliminating the need for a cap and making it a convenient choice for those who are always on the go",
NIConcept,SC1021,Scriptura Volt Rollerball Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Metal,"Elevate your writing experience with this luxurious pen, making a statement wherever you go. Designed with stylish cap top, offers a timeless and elegant look while providing a functional feel. Made with a metal base and chrome plate to enhance engraved logos. It ensures a consistently smooth and refined writing experience with its premium German ink refill and precise 1.0mm tip.",
NIConcept,SCBOX01,Scriptura Pen Gift Box,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Paper carboard,"Two-part cardboard gift box for our Scriptura pen range. Only available for purchase together with our Scriptura pens, not available separately.",
NIConcept,SM-3429,The Recycled Jotter w/ Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Recycled Cardboard,Jotter features recycled cover.  Includes matching recycled barrel ballpoint pen.  Elastic band closure and pen loop. 60 ruled pages. Pen imprint not available. Pens packed separately.,
NIConcept,SM-4101,The Nash Pen,Office,Pens,Ballpoint Pens,auto_mapped_by_keyword,0.78,,OFF-060,OFF-060,,,1,Plastic,"Retractable. Ballpoint. Soft grip (except solid silver). The following colours are also available with Blue Ink: Blue with Matching Grip, Red with Matching Grip or Solid Silver.",
NIConcept,4110,Nash Ballpoint Pen w/ Yellow Wax Highlighter,Office,Pens,Highlighters,auto_mapped_by_keyword,0.95,,OFF-010 | OFF-050 | OFF-060 | OFF-070,OFF-010,,,1,ABS Plastic,The Nash Ballpoint Pen-Highlighter features a twist-action retractable ballpoint with a stylus and a wax highlighter with a removable cap. The clip allows you to securely fasten to a pocket or notebook. The wax highlighter ensures the highlighter does not dry out.,
NIConcept,4115,Capenters Pencil,Office,Pens,Pencils,auto_mapped_by_keyword,0.9,,OFF-040,OFF-040,,,1,Wood & Graphite,"Designed for tradespeople who demand reliability, our Carpenter’s Pencil is built to withstand the rigors of the job site. With a sturdy flat body that resists rolling and a thick, break-resistant lead, it’s perfect for marking on rough surfaces like wood, concrete, and stone. Whether you're framing, cutting, or measuring, this pencil delivers bold, accurate lines that stay visible. Ideal for carp",
NIConcept,669,Berlin Smooth Twist Action Mechanical Pencil,Office,Pens,Pencils,auto_mapped_by_keyword,0.9,,OFF-040,OFF-040,,,1,Matt Silver finish with shiny silver accents,Matt silver finish with shiny silver accents. 0.9mm lead.,
NIConcept,676,Casarotto Metal Pencil,Office,Pens,Pencils,auto_mapped_by_keyword,0.9,,OFF-040 | OFF-060,OFF-040,,,1,Metal,"Metal mechanical pencil in matt silver finish with chrome underneath on the cap, 0.9mm lead.",
NIConcept,679,Double Pen Box,Office,Pens,Pencils,auto_mapped_by_keyword,0.9,,OFF-040 | OFF-060,OFF-040,,,1,Paper,Paper pen box with foam insert.,
NIConcept,4106,Antibacterial Nash Pen/Stylus,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,ABS Plastic,"The Nash Ballpoint Stylus features antimicrobial additive for protection against bacteria and mold. The pen features a twist-action retractable ballpoint with a black ink cartridge. It features a soft rubber stylus for touchscreen devices. It also has a 1.0mm pen tip and 500m writing length. Ideal ballpoint pen to use in places such as schools, hotels, sport clubs, bars, offices, hospitals, banks,",
NIConcept,6017,Lyon Click Action Ballpoint Pen w/ Stylus,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,Aluminium,Aluminium pen in rubberised finish with shiny chrome accents. Available in 2 colours.,
NIConcept,9036,Colonnade Stylus Pen,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,metal,Dual purpose metal twist action pen with soft rubberised pad for use on your touch screen device. Available in 2 colours. Blue with silver trim & silver. Supplied with Black Ink,
NIConcept,9284,Strech Pen,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,Plastic,Lid top plastic pen with stylus tip on one end and elastic trim.,
NIConcept,A1002,3-In-1 Mobile Set,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-150,OFF-050,,,1,ABS Plastic,Office blocks 3 piece stationary set.,
NIConcept,A1010,Office Block 3-In-1 Pen Pot,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060 | OFF-130,OFF-050,,,1,ABS plastic,This 3-in-1 desk set is perfect for any desk.,
NIConcept,EL007,Elleven Dual Ballpoint Stylus Pen,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,Brass,Innovative Elleven design. High-gloss brass body with rubberised stylus end and retractable twist action mechanism. Supplied with Black Ink,
NIConcept,EL022,Elleven Triple Grip Ballpoint Stylus,Office,Pens,Stylus Pens,auto_mapped_by_keyword,0.9,,OFF-050 | OFF-060,OFF-050,,,1,Brass,Exclusive elleven™ design features a distinctive shiny chrome upper finish with striking black accents.,
NIConcept,1068,Delfina Phone Holder Pen,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Recycled ABS & Responsibly Sourced Bamboo,"Experience the perfect blend of practicality and sustainability with the Delfina Phone Holder Pen. This bamboo ballpoint pen doubles as a convenient phone holder. Crafted with recycled plastic accents, a brass tip, and an sustainable sourced bamboo barrel, it offers a smooth writing experience with black ink for up to 1000 metres. The 1.0 mm nib ensures precise and clear writing.",
NIConcept,124449,Gaia 4-Port USB Hub w/  USB-A & Type-C Output & Dual Input,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Recycled ABS Plastic,"Expand your connectivity with the Gaia USB Hub, made from recycled plastic. Designed for convenience, it features a USB-A or USB-C input connector and offers four output ports (two USB-A and two USB-C)allowing you to connect multiple USB peripherals with ease. With data transfer speeds of up to 480Mbps, it's ideal for efficient everyday use. Compact and versatile, the Gaia USB Hub is a practical s",
NIConcept,124469,Alkaid 4-Port Recycled Aluminium USB-A & Type-C Hub w/ Dual Input,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Recycled Aluminium,"The Alkaid 4-port hub, made from recycled aluminium, is a versatile solution for your connectivity needs. With both USB-A and Type-C input connectors, it offers 1× Type-C and 3× USB-A output ports, allowing you to connect multiple devices and transfer data at speeds of up to 480 Mbps. Ideal for expanding the port options on your laptop or desktop.",
NIConcept,7142-45,1080P HD Webcam w/ Microphone,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic,"Simply plug the USB cable into your laptop and your 1080P HD Web Camera is ready to use. The camera is compatible with all major video applications included but not limited to Skype, Zoom, Facetime, Facebook, YouTube, and Microsoft Teams. The built in microphone delivers crystal clear audio to your audience. The additional noise cancellation function will make your communication clearer and smooth",
NIConcept,7142-47,Laptop & Tablet Portable Video Light,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.82,,OFF-014,OFF-014,,,1,ABS Plastic,"The Laptop & Tablet Portable Video Light instantly increases the clarity of your laptop or tablet camera. Making it the perfect accessory for your laptop or tablet. With virtual meetings becoming the new “norm” the light can be used for video conferences through Skype, Teams, or Zoom! The 49 built in LED Lights can be adjusted to increase the brightness of the lights. The Light can be mounted to a",
NIConcept,7143-17,5-In-1 Charging Cable w/ Antimicrobial Additive,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic with Antimicrobial Additive,"The 5-in-1 Charging Cable with Antimicrobial Additive includes a USB-A tip and Type-C Input tip on one side and the other side includes a 2-in-1 dual compatible tip for both Apple® iOS and Android devices (up to 2A current), a micro tip (up to 3A current) and a Type-C Output tip (up to 3A current) . Cable length 990mm. Power Features: Charge 3 Items Simultaneously.",
NIConcept,7197-42,A-Ray True Wireless Auto Pair Earbuds w/ ANC,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic,"The A-Ray True Wireless Auto Pair Earbuds with Active Noise Cancellation are the future of Bluetooth earbuds. As you see, there is no wire connecting the earbuds. The earbuds feature Bluetooth 5.0, Auto-Pairing, Auto Power-On, and Active Noise Cancellation. Once the earbuds are removed from the case, they will power on and automatically sync to each other!",
NIConcept,7737,Blackwater Outdoor Waterproof Bluetooth Speaker,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic,"The rough and tough backwater outdoor bluetooth speaker can be taken on any adventure. Its compact size makes it effortless to carry, and the included carabiner clip attaches easily to your backpack for increased portability.",
NIConcept,7743,Wired Earbuds w/ Multi-Tips,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic,These earbuds feature 3 inputs which makes them compatible with most mobiles devices.,
NIConcept,7787,Wireless Charger & Stand,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Plastic,This wireless charger and stand features a large imprint area and is height-adjustable to accommodate various phone sizes and charging positions. The back side includes an air vent design for effective heat dissipation.,
NIConcept,7797,Bamboo Charging w/ RPET Cables,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"Bamboo, Recycled Fibre",The Bamboo Charging with RPET Cables is a sustainable and eco-friendly charging solution designed to power up your electronic devices while minimizing environmental impact. This  handy 6 in 1 cable lights up when plugged in so your logo is shines when laser engraved in the disc.,
NIConcept,7860_8,Rotate USB - 8GB - Locally Stocked,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Aluminium and ABS Plastic,Flash drive folds into a protective aluminium cover. RoHS compliant. Plug and play technology on Windows XP or above and Mac OSX or higher.,
NIConcept,7861_8,Rotate Dual USB - 8GB - Locally Stocked,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Aluminum and ABS Plastic,Flash drive folds into a protective aluminium cover and silicon cover. RoHS compliant. Plug and play technology on Windows XP or above and Mac OSX or higher. Dual USB A and USB C connections on eithers end.,
NIConcept,7900,Exec Multi Media 3-In-1 Charger,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"Leather look, ABS and scratch resistant lenses.","Presenting our premium 3-in-1 charger, elegantly encased in a sophisticated leather-look case, designed with the discerning traveller in mind. This comprehensive charging solution includes a 15W magnetic fast charger for both Android & Apple phones, ensuring rapid and efficient charging. Accompanying this is a 2.5W charger tailored for the Apple Watch, and a 5W charger specifically designed for Ap",
NIConcept,7930,120cm Recycled 6-In-1 Data Transfer Cable w/ Micro Adaptor,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"Outer Casing - RPET (Plastic bottles) + The cable’s core consists of a blend of materials—RABS, Rtpe, RPC, and RPE—ensuring durability, flexibility, and efficient charging performance.","Introducing our versatile 120cm 6-in-1 charging cable—a smart solution for powering your devices. Designed with both functionality and sustainability in mind, this cable is an essential accessory for modern tech users.",
NIConcept,7931,120cm Recycled 6-In-1 Charging Cable,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,Wheat & Cornstraw/TPE/PP/ABS Wires:,"Introducing our innovative 120cm 6-in-1 charging cable—a versatile solution designed for the modern tech-savvy user. Crafted with sustainability and functionality in mind, this cable stands out in a crowded market.",
NIConcept,7932,16.5cm Recycled 6-In-1 Charging Cable,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"Outer Casing - RPET + The cable’s core consists of a blend of materials—RABS, Rtpe, RPC, and RPE","Introducing our compact and versatile 16.5cm 6-in-1 charging cable, which lights up once laser engraved—a must-have accessory for today’s connected lifestyle. Designed with both convenience and sustainability in mind, this cable ensures reliable power delivery for your devices.",
NIConcept,7940,120cm 4 in 1 Fast Charging Data Transfer Cable,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"GRS Recycled PET/TPE/PE, Aluminum","This versatile 4-in-1 cable is your all-in-one solution for powering and connecting your devices. With USB-C and Lightning connectors, it supports fast charging and high-speed data transfer. Built with eco-friendly materials and a durable, tangle-free design, it's perfect for home, office, or travel.",
NIConcept,7941,Night Mode Fast Charging Data Cable,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,"rPET , rABS , rPE and rTPE","A compact, fast-charging cable built for everyday convenience. Its dual-input, dual-output design delivers strong performance while supporting data transfer and CarPlay. Finished with a ON/OFF Touch-activated night-mode lighting and made from sustainable materials, it’s a reliable and eco-friendly charging solution.",
NIConcept,SM-2927,Omni Outdoor Bluetooth Speaker,Office,Technology,Tech Accessories,auto_mapped_by_keyword,0.65,,OFF-150,OFF-150,,,1,ABS Plastic,The rough and durable Omni Waterproof Bluetooth Speaker can be taken on any adventure. The compact size makes it easy to carry on your daily adventures or it can be clipped to your favourite backpack with the included carabineer clip. With an IPX4 waterproof rating wet conditions will not damage the speaker.,
NIConcept,7141,Ozone Wireless Charging Pad w/ Dual Outputs,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013,OFF-013,,,1,ABS Plastic,The Ozone wireless charging pad allows you to charge your smartphone without the cables and charge other phones with two output ports at the same time.,
NIConcept,7736,Optic Wireless Charging Phone Stand,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013,OFF-013,,,1,Plastic,The Optic wireless charging phone stand allows you to charge your smartphone without the cables and used as a phone stand at the same time. The phone must be in the horizontal position to charge wirelessly. Supports 5W wireless charging for devices including (but not limited to): iPhone 8/8Plus/X/XS/XS Max/XR/11/11 Pro/11 Pro Max/12/12 Pro/12 Pro Max/12 mini*Samsung Galaxy Note5/S6/S6 Edge/S6 Edge,
NIConcept,7800,ZenGo Foldable 5in1 Charging Cable w/ Wireless Watch Charger,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013 | OFF-150,OFF-013,,,1,ABS,"Simplify your charging setup with the ZenGo Foldable 5in1 Charging Cable, the ultimate solution for powering multiple devices at once. Whether you're at home, in the office, or on the go, this compact charging box delivers convenience, versatility, and efficiency in one sleek package. Charge your Apple Watch or Samsung Watch wirelessly while powering up your phone, tablet, or other electronics usi",
NIConcept,7891,QI Wireless Charger,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013 | OFF-150,OFF-013,,,1,ABS & Aluminim alloy,"Using Qi wireless charging technology, your Samsung or iPhone or other Qi compatible devices can be automatically identified and quickly charged when placed on the charging pad. The QI wireless charger has a unique light up technology making this product perfect for laser engraving. Once connected to power through the type C cable provided, the circle LED indicator light turns green and is ready f",
NIConcept,7901,Infinity Magnetic Power Bank 10000 mAh,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013 | OFF-150,OFF-013,,,1,TPE+ABS,"The Infinity Magnetic Powerbank is a sleek and portable device. It features a powerful 10,000mAh battery and a magnetic 15W wireless charger, complemented by two built-in cables. This powerbank is the perfect travel companion, ensuring your phone remains charged on the go.",
NIConcept,SM-2830,Square Wireless Charging Pad,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013 | OFF-150,OFF-013,,,1,Plastic,The Square Wireless Charging Pad allows you to charge your smartphone without cables.,
NIConcept,SM-2835,Mate Wireless Charging Pad & iWatch Holder,Office,Technology,Wireless Chargers,auto_mapped_by_keyword,0.9,,OFF-013 | OFF-150,OFF-013,,,1,Plastic,The Mate Wireless Charging Pad and iWatch Holder features with 5W wireless charging spot for smartphones and a specific holder to hold your magnetic iWatch charger (not included) while the watch charges wirelessly. Includes 39-inch USB-A to Type-C charging cable. Works with most plastic phone/airpods cases on.,
NIConcept,4118,1.5m Tape Measure,Office,Tools & Auto,Tape Measures,auto_mapped_by_keyword,0.95,,OFF-012,OFF-012,,,1,ABS plastic,"Measure with confidence using this durable 1.5m tape measure. Calibrated in both inches and centimetres, it features a secure locking mechanism for precise, hands-free use.",
NIConcept,7933,PU Leather Bag,Office,Technology,Tech Accessories,manual_mapped_by_user,1.0,,,MANUAL-7933,,,1,Polyurethane (PU),"Introducing our sleek and functional polyurethane pouch—a perfect companion for organising and protecting your charging cables. Crafted with care, this pouch ensures that your cables stay tangle-free and ready for use. Whether you’re a frequent traveller, a professional on the go, or simply someone who values organisation, our polyurethane charging cable pouch adds a touch of sophistication to you",User confirmed organising/protecting charging cables.
NIConcept,HA001,Hilana Upcycled Fethiye Throw Blanket,Office,Outdoor & Sports,Blankets,manual_mapped_by_user,1.0,,,MANUAL-HA001,,,1,"50% recycled cotton, 50% natural cotton","Pure joy made from recycled cotton! The Hilana Upcycled Fethiye Throw Blanket is the perfect size to share under the sun! With beautiful hand-knotted tassels, Hilana blankets are handcrafted according to ancient tradition. They're also made with 50% recycled cotton, making them softer and more durable. And the more you wash and use them, the softer they get!",User confirmed beach/sand lying blanket use case.
NIConcept,SM-2557,Slim Silicone Card Wallet,Office,Technology,Phone Accessories,manual_mapped_by_user,1.0,,,MANUAL-SM-2557,,,1,Silicone,"Adhesive tape on the back allows for easy application on most flat-backed smartphones. It can hold one credit card/identification card/room key card/5 business cards or cash. Imprint colours available: Black, Blue, Green, Red and White. Due to item material, PMS matching is not available",User confirmed phone-back card wallet.
NIConcept,113332,Shara 240 g/m2 Aware Recycled Apron,Outdoor & Leisure,Apparel,Aprons,auto_mapped_by_keyword,0.92,,OUT-005,OUT-005,,,1,"70% Recycled Polyester and 30% Recycled cotton, 240 g/m2","Crafted for durability and comfort, the Shara apron is made from OekoTex and GRS-certified fabric, featuring a robust 240 g/m² blend of 70% recycled cotton and 30% recycled polyester. This high-quality material ensures a thick, sturdy construction while maintaining a soft and comfortable fit for extended wear. Designed with sustainability in mind, this apron supports a circular economy by minimizi",
NIConcept,113211,Seasons Nordkapp Waitress Knife,Outdoor & Leisure,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.95,,OUT-010 | OUT-020,OUT-010,,,1,Stainless Steel,Seasons branded stainless steel waitress knife with a coloured body featuring a foil cutter and bottle opener.,
NIConcept,126368,Kipper Multi-purpose Kitchen Tool,Outdoor & Leisure,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.95,,OUT-010 | OUT-150,OUT-010,,,1,"60% Recycled ABS Plastic, 30% Stainless Steel, 10% Iron","This multi-purpose kitchen tool combines four essential functions in one compact design. Made from recycled plastic, it features a peeler, bottle opener, knife sharpener, and a pointed tip for removing potato blemishes. A built-in hanging hole allows for easy storage. Practical and space-saving, it’s a versatile must-have for every home cook.",
NIConcept,4283,Fero Opener,Outdoor & Leisure,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.95,,OUT-010,OUT-010,,,1,Wood and zinc,Open your favorite drink! Opener with blackboard to write your message. Easy to hang on the wall.,
NIConcept,792,Bottle Opener,Outdoor & Leisure,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.95,,OUT-010,OUT-010,,,1,Brushed stainless steel,Brushed stainless steel bottle opener.,
NIConcept,SM-9335,The Tonca 11-Function Mini Multi-Tool,Outdoor & Leisure,Barware & Accessories,Bottle Openers,auto_mapped_by_keyword,0.95,,OUT-010 | OUT-150,OUT-010,,,1,Aluminium case with stainless steel tools,"Functions include pliers, knife blade, Phillips-head screwdriver, flat-head screwdriver (small and large), bottle opener, can opener, saw blade and nail file.  Includes nylon storage pouch with belt loop. Imprint available on multi-tool only.  Multi-tool engraves tone on tone,",
